metric_key	metric_label	model	paper_id	anchor_value	model_value	plotted_difference
spearman	Spearman $\rho$	gemma2:2b	HENN_ICLR_26-1	0.651202	0.579376	0.071825
spearman	Spearman $\rho$	gemma2:2b	INFINI-GRAM-MINI	0.566394	0.831039	-0.264644
spearman	Spearman $\rho$	gemma2:2b	Interactive-Learning	0.411936	0.459720	-0.047785
spearman	Spearman $\rho$	gemma2:2b	LLM-Blender	0.722593	0.363596	0.358996
spearman	Spearman $\rho$	gemma2:2b	LSH-Curves	0.319920	0.547559	-0.227640
spearman	Spearman $\rho$	gemma2:2b	MA-LLM-Debias	0.566285	0.375327	0.190958
spearman	Spearman $\rho$	gemma2:2b	MA-LLM-Judge	0.704349	0.525918	0.178431
spearman	Spearman $\rho$	gemma2:2b	MA-LLM-attack	0.339271	0.171138	0.168132
spearman	Spearman $\rho$	gemma2:2b	Minoria	0.585229	0.412419	0.172810
spearman	Spearman $\rho$	gemma2:2b	MoA	0.582703	0.506086	0.076617
spearman	Spearman $\rho$	gemma2:2b	Native-Sparse-Attention	-0.074278	-0.085007	0.010729
spearman	Spearman $\rho$	gemma2:2b	QR	0.560258	0.349522	0.210737
spearman	Spearman $\rho$	gemma2:2b	RRR	0.592586	0.500584	0.092001
spearman	Spearman $\rho$	gemma2:2b	RSR-Core	0.707529	0.362793	0.344736
spearman	Spearman $\rho$	gemma2:2b	Random_access_Retrieval-5	0.441995	0.394120	0.047874
spearman	Spearman $\rho$	gemma2:2b	Rankit-Askit	0.578308	0.510212	0.068095
spearman	Spearman $\rho$	gemma2:2b	Reg-Min-Rep	0.747799	0.295160	0.452639
spearman	Spearman $\rho$	gemma2:2b	Trojan-LLM	0.381611	0.198211	0.183400
spearman	Spearman $\rho$	gemma2:2b	adv_res_paper	0.290717	0.257479	0.033238
spearman	Spearman $\rho$	gemma2:2b	auto-relate	0.390089	0.416454	-0.026365
spearman	Spearman $\rho$	gemma2:2b	axolotl	0.541387	0.262369	0.279019
spearman	Spearman $\rho$	gemma2:2b	divergent-thinking	0.334130	0.124463	0.209667
spearman	Spearman $\rho$	gemma2:2b	eff-approx-query	0.468192	0.475085	-0.006893
spearman	Spearman $\rho$	gemma2:2b	exp-ranking	0.278298	0.381559	-0.103261
spearman	Spearman $\rho$	gemma2:2b	fairRQ	0.327082	0.166697	0.160386
spearman	Spearman $\rho$	gemma2:2b	local-stab-ranking	0.512604	0.548510	-0.035906
spearman	Spearman $\rho$	gemma2:2b	mm-mlp	0.647786	0.389112	0.258674
spearman	Spearman $\rho$	gemma2:2b	multi-agent-collab	0.446604	0.054265	0.392338
spearman	Spearman $\rho$	gemma2:2b	query-refine	0.622988	0.370916	0.252072
spearman	Spearman $\rho$	gemma2:2b	ranked-ret	0.387764	0.351867	0.035897
spearman	Spearman $\rho$	gemma2:2b	reg-ratio	0.603964	0.294458	0.309506
spearman	Spearman $\rho$	gemma2:2b	requal	0.639570	0.475599	0.163971
spearman	Spearman $\rho$	gemma2:2b	shapley	0.775077	0.632540	0.142537
spearman	Spearman $\rho$	gemma2:2b	synthesize-score	0.745580	0.665986	0.079594
spearman	Spearman $\rho$	gemma2:2b	uncertainty-LLM	0.311483	0.152357	0.159127
spearman	Spearman $\rho$	gemma2:2b	unf-prms	0.628545	0.691892	-0.063348
spearman	Spearman $\rho$	gemma3:4b	AFD	0.499478	0.003239	0.496239
spearman	Spearman $\rho$	gemma3:4b	AlgorithmicCollectiveAction	0.552644	0.369017	0.183626
spearman	Spearman $\rho$	gemma3:4b	Corba-LLM	0.399009	0.087711	0.311298
spearman	Spearman $\rho$	gemma3:4b	DyLAN	0.715267	0.363286	0.351981
spearman	Spearman $\rho$	gemma3:4b	Dynamic-role-MA-LLM	0.526363	0.368220	0.158143
spearman	Spearman $\rho$	gemma3:4b	Dynamic_Necklace_Splitting	0.790501	0.766417	0.024084
spearman	Spearman $\rho$	gemma3:4b	Efficient-MM-Algo	-0.357101	-0.501717	0.144616
spearman	Spearman $\rho$	gemma3:4b	FCM_SIGMOD_CRV	0.542885	0.304601	0.238284
spearman	Spearman $\rho$	gemma3:4b	Fair-Prompt-LLM	0.386500	0.322618	0.063882
spearman	Spearman $\rho$	gemma3:4b	FairSetCover	0.427104	0.256055	0.171050
spearman	Spearman $\rho$	gemma3:4b	Fair_Epsilon_Net	0.243731	0.212854	0.030877
spearman	Spearman $\rho$	gemma3:4b	Fairness-Expo-Rankings	0.439163	-0.098680	0.537843
spearman	Spearman $\rho$	gemma3:4b	Fast-Monte-Carlo	0.381567	0.460463	-0.078896
spearman	Spearman $\rho$	gemma3:4b	Gen-LLM	0.620653	0.528073	0.092580
spearman	Spearman $\rho$	gemma3:4b	HENN_ICLR_26-1	0.651202	0.525457	0.125745
spearman	Spearman $\rho$	gemma3:4b	INFINI-GRAM-MINI	0.566394	0.893664	-0.327270
spearman	Spearman $\rho$	gemma3:4b	Interactive-Learning	0.411936	0.340602	0.071333
spearman	Spearman $\rho$	gemma3:4b	LLM-Blender	0.722593	0.331459	0.391134
spearman	Spearman $\rho$	gemma3:4b	LSH-Curves	0.319920	0.672032	-0.352113
spearman	Spearman $\rho$	gemma3:4b	MA-LLM-Debias	0.566285	0.704892	-0.138607
spearman	Spearman $\rho$	gemma3:4b	MA-LLM-Judge	0.704349	0.620128	0.084221
spearman	Spearman $\rho$	gemma3:4b	MA-LLM-attack	0.339271	0.358624	-0.019353
spearman	Spearman $\rho$	gemma3:4b	Minoria	0.585229	0.276044	0.309185
spearman	Spearman $\rho$	gemma3:4b	MoA	0.582703	0.483648	0.099055
spearman	Spearman $\rho$	gemma3:4b	Native-Sparse-Attention	-0.074278	-0.093632	0.019354
spearman	Spearman $\rho$	gemma3:4b	QR	0.560258	0.213289	0.346969
spearman	Spearman $\rho$	gemma3:4b	RRR	0.592586	0.350650	0.241935
spearman	Spearman $\rho$	gemma3:4b	RSR-Core	0.707529	0.590842	0.116687
spearman	Spearman $\rho$	gemma3:4b	Random_access_Retrieval-5	0.441995	0.419532	0.022462
spearman	Spearman $\rho$	gemma3:4b	Rankit-Askit	0.578308	0.458988	0.119320
spearman	Spearman $\rho$	gemma3:4b	Reg-Min-Rep	0.747799	0.243807	0.503992
spearman	Spearman $\rho$	gemma3:4b	Trojan-LLM	0.381611	0.002265	0.379346
spearman	Spearman $\rho$	gemma3:4b	adv_res_paper	0.290717	0.243116	0.047601
spearman	Spearman $\rho$	gemma3:4b	auto-relate	0.390089	0.116247	0.273842
spearman	Spearman $\rho$	gemma3:4b	axolotl	0.541387	0.414047	0.127340
spearman	Spearman $\rho$	gemma3:4b	divergent-thinking	0.334130	0.030240	0.303890
spearman	Spearman $\rho$	gemma3:4b	eff-approx-query	0.468192	0.343978	0.124214
spearman	Spearman $\rho$	gemma3:4b	exp-ranking	0.278298	0.030146	0.248152
spearman	Spearman $\rho$	gemma3:4b	fairRQ	0.327082	0.564889	-0.237806
spearman	Spearman $\rho$	gemma3:4b	local-stab-ranking	0.512604	0.343831	0.168773
spearman	Spearman $\rho$	gemma3:4b	mm-mlp	0.647786	0.295730	0.352055
spearman	Spearman $\rho$	gemma3:4b	multi-agent-collab	0.446604	-0.165044	0.611648
spearman	Spearman $\rho$	gemma3:4b	query-refine	0.622988	0.499781	0.123207
spearman	Spearman $\rho$	gemma3:4b	ranked-ret	0.387764	0.274582	0.113183
spearman	Spearman $\rho$	gemma3:4b	reg-ratio	0.603964	0.411528	0.192436
spearman	Spearman $\rho$	gemma3:4b	requal	0.639570	0.154287	0.485283
spearman	Spearman $\rho$	gemma3:4b	shapley	0.775077	0.490489	0.284588
spearman	Spearman $\rho$	gemma3:4b	synthesize-score	0.745580	0.502465	0.243115
spearman	Spearman $\rho$	gemma3:4b	uncertainty-LLM	0.311483	0.054295	0.257188
spearman	Spearman $\rho$	gemma3:4b	unf-prms	0.628545	0.639382	-0.010837
spearman	Spearman $\rho$	llama3.2:1b	AFD	0.499478	0.728651	-0.229173
spearman	Spearman $\rho$	llama3.2:1b	AlgorithmicCollectiveAction	0.552644	-0.311180	0.863824
spearman	Spearman $\rho$	llama3.2:1b	Corba-LLM	0.399009	0.328182	0.070827
spearman	Spearman $\rho$	llama3.2:1b	DyLAN	0.715267	0.451752	0.263515
spearman	Spearman $\rho$	llama3.2:1b	Dynamic-role-MA-LLM	0.526363	0.283793	0.242570
spearman	Spearman $\rho$	llama3.2:1b	Dynamic_Necklace_Splitting	0.790501	0.501077	0.289425
spearman	Spearman $\rho$	llama3.2:1b	Efficient-MM-Algo	-0.357101	-0.329052	-0.028049
spearman	Spearman $\rho$	llama3.2:1b	FCM_SIGMOD_CRV	0.542885	0.349672	0.193213
spearman	Spearman $\rho$	llama3.2:1b	Fair-Prompt-LLM	0.386500	0.691921	-0.305422
spearman	Spearman $\rho$	llama3.2:1b	FairSetCover	0.427104	0.677379	-0.250275
spearman	Spearman $\rho$	llama3.2:1b	Fair_Epsilon_Net	0.243731	0.185943	0.057789
spearman	Spearman $\rho$	llama3.2:1b	Fairness-Expo-Rankings	0.439163	0.039920	0.399242
spearman	Spearman $\rho$	llama3.2:1b	Fast-Monte-Carlo	0.381567	0.199422	0.182145
spearman	Spearman $\rho$	llama3.2:1b	Gen-LLM	0.620653	0.387046	0.233608
spearman	Spearman $\rho$	llama3.2:1b	HENN_ICLR_26-1	0.651202	0.512866	0.138336
spearman	Spearman $\rho$	llama3.2:1b	INFINI-GRAM-MINI	0.566394	0.741710	-0.175316
spearman	Spearman $\rho$	llama3.2:1b	Interactive-Learning	0.411936	0.426674	-0.014739
spearman	Spearman $\rho$	llama3.2:1b	LLM-Blender	0.722593	0.661010	0.061583
spearman	Spearman $\rho$	llama3.2:1b	LSH-Curves	0.319920	0.403205	-0.083285
spearman	Spearman $\rho$	llama3.2:1b	MA-LLM-Debias	0.566285	0.362410	0.203875
spearman	Spearman $\rho$	llama3.2:1b	MA-LLM-Judge	0.704349	0.267718	0.436631
spearman	Spearman $\rho$	llama3.2:1b	MA-LLM-attack	0.339271	0.625806	-0.286536
spearman	Spearman $\rho$	llama3.2:1b	Minoria	0.585229	0.449053	0.136176
spearman	Spearman $\rho$	llama3.2:1b	MoA	0.582703	0.594822	-0.012119
spearman	Spearman $\rho$	llama3.2:1b	Native-Sparse-Attention	-0.074278	-0.112454	0.038175
spearman	Spearman $\rho$	llama3.2:1b	QR	0.560258	0.603169	-0.042911
spearman	Spearman $\rho$	llama3.2:1b	RRR	0.592586	0.432402	0.160184
spearman	Spearman $\rho$	llama3.2:1b	RSR-Core	0.707529	0.018162	0.689367
spearman	Spearman $\rho$	llama3.2:1b	Random_access_Retrieval-5	0.441995	0.143776	0.298219
spearman	Spearman $\rho$	llama3.2:1b	Rankit-Askit	0.578308	0.093333	0.484974
spearman	Spearman $\rho$	llama3.2:1b	Reg-Min-Rep	0.747799	0.682367	0.065432
spearman	Spearman $\rho$	llama3.2:1b	Trojan-LLM	0.381611	0.202869	0.178742
spearman	Spearman $\rho$	llama3.2:1b	adv_res_paper	0.290717	0.274072	0.016645
spearman	Spearman $\rho$	llama3.2:1b	auto-relate	0.390089	0.271994	0.118095
spearman	Spearman $\rho$	llama3.2:1b	axolotl	0.541387	0.310807	0.230580
spearman	Spearman $\rho$	llama3.2:1b	divergent-thinking	0.334130	0.032059	0.302071
spearman	Spearman $\rho$	llama3.2:1b	eff-approx-query	0.468192	0.423333	0.044859
spearman	Spearman $\rho$	llama3.2:1b	exp-ranking	0.278298	0.080942	0.197356
spearman	Spearman $\rho$	llama3.2:1b	fairRQ	0.327082	0.388167	-0.061084
spearman	Spearman $\rho$	llama3.2:1b	local-stab-ranking	0.512604	0.178712	0.333892
spearman	Spearman $\rho$	llama3.2:1b	mm-mlp	0.647786	0.440032	0.207754
spearman	Spearman $\rho$	llama3.2:1b	multi-agent-collab	0.446604	0.186143	0.260461
spearman	Spearman $\rho$	llama3.2:1b	query-refine	0.622988	0.631955	-0.008968
spearman	Spearman $\rho$	llama3.2:1b	ranked-ret	0.387764	0.281537	0.106228
spearman	Spearman $\rho$	llama3.2:1b	reg-ratio	0.603964	0.233022	0.370941
spearman	Spearman $\rho$	llama3.2:1b	requal	0.639570	0.469461	0.170109
spearman	Spearman $\rho$	llama3.2:1b	shapley	0.775077	0.215061	0.560016
spearman	Spearman $\rho$	llama3.2:1b	synthesize-score	0.745580	0.692260	0.053320
spearman	Spearman $\rho$	llama3.2:1b	uncertainty-LLM	0.311483	0.159687	0.151796
spearman	Spearman $\rho$	llama3.2:1b	unf-prms	0.628545	0.708515	-0.079970
spearman	Spearman $\rho$	llama3.2:3b	AFD	0.499478	0.444984	0.054494
spearman	Spearman $\rho$	llama3.2:3b	AlgorithmicCollectiveAction	0.552644	0.294132	0.258512
spearman	Spearman $\rho$	llama3.2:3b	Corba-LLM	0.399009	0.235681	0.163328
spearman	Spearman $\rho$	llama3.2:3b	DyLAN	0.715267	0.417589	0.297678
spearman	Spearman $\rho$	llama3.2:3b	Dynamic-role-MA-LLM	0.526363	0.219841	0.306523
spearman	Spearman $\rho$	llama3.2:3b	Dynamic_Necklace_Splitting	0.790501	0.455938	0.334564
spearman	Spearman $\rho$	llama3.2:3b	Efficient-MM-Algo	-0.357101	-0.389454	0.032354
spearman	Spearman $\rho$	llama3.2:3b	FCM_SIGMOD_CRV	0.542885	0.308487	0.234398
spearman	Spearman $\rho$	llama3.2:3b	Fair-Prompt-LLM	0.386500	0.368126	0.018373
spearman	Spearman $\rho$	llama3.2:3b	FairSetCover	0.427104	0.499841	-0.072737
spearman	Spearman $\rho$	llama3.2:3b	Fair_Epsilon_Net	0.243731	0.076287	0.167444
spearman	Spearman $\rho$	llama3.2:3b	Fairness-Expo-Rankings	0.439163	0.334212	0.104950
spearman	Spearman $\rho$	llama3.2:3b	Fast-Monte-Carlo	0.381567	0.568492	-0.186925
spearman	Spearman $\rho$	llama3.2:3b	Gen-LLM	0.620653	0.687095	-0.066442
spearman	Spearman $\rho$	llama3.2:3b	HENN_ICLR_26-1	0.651202	0.603269	0.047933
spearman	Spearman $\rho$	llama3.2:3b	INFINI-GRAM-MINI	0.566394	0.511456	0.054938
spearman	Spearman $\rho$	llama3.2:3b	Interactive-Learning	0.411936	0.451848	-0.039912
spearman	Spearman $\rho$	llama3.2:3b	LLM-Blender	0.722593	0.476669	0.245924
spearman	Spearman $\rho$	llama3.2:3b	LSH-Curves	0.319920	0.506787	-0.186868
spearman	Spearman $\rho$	llama3.2:3b	MA-LLM-Debias	0.566285	0.439580	0.126705
spearman	Spearman $\rho$	llama3.2:3b	MA-LLM-Judge	0.704349	0.709168	-0.004819
spearman	Spearman $\rho$	llama3.2:3b	MA-LLM-attack	0.339271	0.497976	-0.158705
spearman	Spearman $\rho$	llama3.2:3b	Minoria	0.585229	0.449730	0.135499
spearman	Spearman $\rho$	llama3.2:3b	MoA	0.582703	0.271871	0.310832
spearman	Spearman $\rho$	llama3.2:3b	Native-Sparse-Attention	-0.074278	-0.191271	0.116993
spearman	Spearman $\rho$	llama3.2:3b	QR	0.560258	0.341784	0.218474
spearman	Spearman $\rho$	llama3.2:3b	RRR	0.592586	0.487175	0.105411
spearman	Spearman $\rho$	llama3.2:3b	RSR-Core	0.707529	0.519447	0.188082
spearman	Spearman $\rho$	llama3.2:3b	Random_access_Retrieval-5	0.441995	0.325063	0.116932
spearman	Spearman $\rho$	llama3.2:3b	Rankit-Askit	0.578308	0.173952	0.404356
spearman	Spearman $\rho$	llama3.2:3b	Reg-Min-Rep	0.747799	0.667208	0.080591
spearman	Spearman $\rho$	llama3.2:3b	Trojan-LLM	0.381611	0.177430	0.204181
spearman	Spearman $\rho$	llama3.2:3b	adv_res_paper	0.290717	0.018586	0.272131
spearman	Spearman $\rho$	llama3.2:3b	auto-relate	0.390089	0.398945	-0.008856
spearman	Spearman $\rho$	llama3.2:3b	axolotl	0.541387	0.267575	0.273812
spearman	Spearman $\rho$	llama3.2:3b	divergent-thinking	0.334130	0.126914	0.207216
spearman	Spearman $\rho$	llama3.2:3b	eff-approx-query	0.468192	0.583716	-0.115523
spearman	Spearman $\rho$	llama3.2:3b	exp-ranking	0.278298	0.387112	-0.108814
spearman	Spearman $\rho$	llama3.2:3b	fairRQ	0.327082	-0.378951	0.706033
spearman	Spearman $\rho$	llama3.2:3b	local-stab-ranking	0.512604	0.379947	0.132657
spearman	Spearman $\rho$	llama3.2:3b	mm-mlp	0.647786	0.322723	0.325063
spearman	Spearman $\rho$	llama3.2:3b	multi-agent-collab	0.446604	0.307454	0.139150
spearman	Spearman $\rho$	llama3.2:3b	query-refine	0.622988	0.576698	0.046289
spearman	Spearman $\rho$	llama3.2:3b	ranked-ret	0.387764	0.263360	0.124404
spearman	Spearman $\rho$	llama3.2:3b	reg-ratio	0.603964	0.417001	0.186963
spearman	Spearman $\rho$	llama3.2:3b	requal	0.639570	0.830877	-0.191307
spearman	Spearman $\rho$	llama3.2:3b	shapley	0.775077	0.584626	0.190451
spearman	Spearman $\rho$	llama3.2:3b	synthesize-score	0.745580	0.539309	0.206270
spearman	Spearman $\rho$	llama3.2:3b	uncertainty-LLM	0.311483	0.239018	0.072465
spearman	Spearman $\rho$	llama3.2:3b	unf-prms	0.628545	0.725888	-0.097344
spearman	Spearman $\rho$	qwen2.5:3b	AFD	0.499478	0.669534	-0.170057
spearman	Spearman $\rho$	qwen2.5:3b	AlgorithmicCollectiveAction	0.552644	0.005728	0.546916
spearman	Spearman $\rho$	qwen2.5:3b	Corba-LLM	0.399009	0.776611	-0.377602
spearman	Spearman $\rho$	qwen2.5:3b	DyLAN	0.715267	0.403765	0.311503
spearman	Spearman $\rho$	qwen2.5:3b	Dynamic-role-MA-LLM	0.526363	0.355351	0.171012
spearman	Spearman $\rho$	qwen2.5:3b	Dynamic_Necklace_Splitting	0.790501	0.627832	0.162669
spearman	Spearman $\rho$	qwen2.5:3b	Efficient-MM-Algo	-0.357101	-0.238035	-0.119065
spearman	Spearman $\rho$	qwen2.5:3b	FCM_SIGMOD_CRV	0.542885	0.394092	0.148793
spearman	Spearman $\rho$	qwen2.5:3b	Fair-Prompt-LLM	0.386500	0.169979	0.216521
spearman	Spearman $\rho$	qwen2.5:3b	FairSetCover	0.427104	0.363633	0.063472
spearman	Spearman $\rho$	qwen2.5:3b	Fair_Epsilon_Net	0.243731	0.143288	0.100443
spearman	Spearman $\rho$	qwen2.5:3b	Fairness-Expo-Rankings	0.439163	0.159117	0.280045
spearman	Spearman $\rho$	qwen2.5:3b	Fast-Monte-Carlo	0.381567	0.413958	-0.032391
spearman	Spearman $\rho$	qwen2.5:3b	Gen-LLM	0.620653	0.604856	0.015797
spearman	Spearman $\rho$	qwen2.5:3b	HENN_ICLR_26-1	0.651202	0.463437	0.187764
spearman	Spearman $\rho$	qwen2.5:3b	INFINI-GRAM-MINI	0.566394	0.424177	0.142217
spearman	Spearman $\rho$	qwen2.5:3b	Interactive-Learning	0.411936	0.726380	-0.314445
spearman	Spearman $\rho$	qwen2.5:3b	LLM-Blender	0.722593	0.415835	0.306758
spearman	Spearman $\rho$	qwen2.5:3b	LSH-Curves	0.319920	0.770610	-0.450691
spearman	Spearman $\rho$	qwen2.5:3b	MA-LLM-Debias	0.566285	0.562146	0.004139
spearman	Spearman $\rho$	qwen2.5:3b	MA-LLM-Judge	0.704349	0.498302	0.206048
spearman	Spearman $\rho$	qwen2.5:3b	MA-LLM-attack	0.339271	0.386530	-0.047259
spearman	Spearman $\rho$	qwen2.5:3b	Minoria	0.585229	0.436574	0.148655
spearman	Spearman $\rho$	qwen2.5:3b	MoA	0.582703	0.388238	0.194464
spearman	Spearman $\rho$	qwen2.5:3b	Native-Sparse-Attention	-0.074278	-0.000398	-0.073880
spearman	Spearman $\rho$	qwen2.5:3b	QR	0.560258	0.629505	-0.069246
spearman	Spearman $\rho$	qwen2.5:3b	RRR	0.592586	0.458263	0.134323
spearman	Spearman $\rho$	qwen2.5:3b	RSR-Core	0.707529	0.141912	0.565617
spearman	Spearman $\rho$	qwen2.5:3b	Random_access_Retrieval-5	0.441995	0.387832	0.054163
spearman	Spearman $\rho$	qwen2.5:3b	Rankit-Askit	0.578308	0.404159	0.174149
spearman	Spearman $\rho$	qwen2.5:3b	Reg-Min-Rep	0.747799	0.488004	0.259795
spearman	Spearman $\rho$	qwen2.5:3b	Trojan-LLM	0.381611	0.242818	0.138793
spearman	Spearman $\rho$	qwen2.5:3b	adv_res_paper	0.290717	0.171517	0.119200
spearman	Spearman $\rho$	qwen2.5:3b	auto-relate	0.390089	0.247844	0.142245
spearman	Spearman $\rho$	qwen2.5:3b	axolotl	0.541387	0.839456	-0.298069
spearman	Spearman $\rho$	qwen2.5:3b	divergent-thinking	0.334130	0.311469	0.022661
spearman	Spearman $\rho$	qwen2.5:3b	eff-approx-query	0.468192	0.668303	-0.200111
spearman	Spearman $\rho$	qwen2.5:3b	exp-ranking	0.278298	0.025720	0.252578
spearman	Spearman $\rho$	qwen2.5:3b	fairRQ	0.327082	0.783579	-0.456496
spearman	Spearman $\rho$	qwen2.5:3b	local-stab-ranking	0.512604	0.460195	0.052409
spearman	Spearman $\rho$	qwen2.5:3b	mm-mlp	0.647786	0.214067	0.433719
spearman	Spearman $\rho$	qwen2.5:3b	multi-agent-collab	0.446604	0.110991	0.335613
spearman	Spearman $\rho$	qwen2.5:3b	query-refine	0.622988	0.465438	0.157550
spearman	Spearman $\rho$	qwen2.5:3b	ranked-ret	0.387764	0.485652	-0.097888
spearman	Spearman $\rho$	qwen2.5:3b	reg-ratio	0.603964	0.497785	0.106179
spearman	Spearman $\rho$	qwen2.5:3b	requal	0.639570	0.545539	0.094030
spearman	Spearman $\rho$	qwen2.5:3b	shapley	0.775077	0.443701	0.331377
spearman	Spearman $\rho$	qwen2.5:3b	synthesize-score	0.745580	0.498654	0.246926
spearman	Spearman $\rho$	qwen2.5:3b	uncertainty-LLM	0.311483	-0.013494	0.324978
spearman	Spearman $\rho$	qwen2.5:3b	unf-prms	0.628545	0.629613	-0.001068
spearman	Spearman $\rho$	qwen3:4b	AFD	0.499478	0.134191	0.365286
spearman	Spearman $\rho$	qwen3:4b	AlgorithmicCollectiveAction	0.552644	-0.019628	0.572272
spearman	Spearman $\rho$	qwen3:4b	Corba-LLM	0.399009	-0.003699	0.402708
spearman	Spearman $\rho$	qwen3:4b	DyLAN	0.715267	0.662112	0.053156
spearman	Spearman $\rho$	qwen3:4b	Dynamic-role-MA-LLM	0.526363	0.318340	0.208023
spearman	Spearman $\rho$	qwen3:4b	Dynamic_Necklace_Splitting	0.790501	0.579669	0.210832
spearman	Spearman $\rho$	qwen3:4b	Efficient-MM-Algo	-0.357101	-0.190120	-0.166980
spearman	Spearman $\rho$	qwen3:4b	FCM_SIGMOD_CRV	0.542885	0.569715	-0.026830
spearman	Spearman $\rho$	qwen3:4b	Fair-Prompt-LLM	0.386500	0.128548	0.257951
spearman	Spearman $\rho$	qwen3:4b	FairSetCover	0.427104	0.105167	0.321937
spearman	Spearman $\rho$	qwen3:4b	Fair_Epsilon_Net	0.243731	0.130290	0.113441
spearman	Spearman $\rho$	qwen3:4b	Fairness-Expo-Rankings	0.439163	0.259971	0.179192
spearman	Spearman $\rho$	qwen3:4b	Fast-Monte-Carlo	0.381567	0.484377	-0.102810
spearman	Spearman $\rho$	qwen3:4b	Gen-LLM	0.620653	0.482342	0.138312
spearman	Spearman $\rho$	qwen3:4b	HENN_ICLR_26-1	0.651202	0.506550	0.144651
spearman	Spearman $\rho$	qwen3:4b	INFINI-GRAM-MINI	0.566394	0.481722	0.084672
spearman	Spearman $\rho$	qwen3:4b	Interactive-Learning	0.411936	0.578475	-0.166540
spearman	Spearman $\rho$	qwen3:4b	LLM-Blender	0.722593	0.545513	0.177080
spearman	Spearman $\rho$	qwen3:4b	LSH-Curves	0.319920	0.755648	-0.435728
spearman	Spearman $\rho$	qwen3:4b	MA-LLM-Debias	0.566285	0.664502	-0.098216
spearman	Spearman $\rho$	qwen3:4b	MA-LLM-Judge	0.704349	0.407307	0.297042
spearman	Spearman $\rho$	qwen3:4b	MA-LLM-attack	0.339271	0.292993	0.046278
spearman	Spearman $\rho$	qwen3:4b	Minoria	0.585229	0.408773	0.176456
spearman	Spearman $\rho$	qwen3:4b	MoA	0.582703	0.133959	0.448744
spearman	Spearman $\rho$	qwen3:4b	Native-Sparse-Attention	-0.074278	0.123585	-0.197864
spearman	Spearman $\rho$	qwen3:4b	QR	0.560258	0.627335	-0.067077
spearman	Spearman $\rho$	qwen3:4b	RRR	0.592586	0.507251	0.085334
spearman	Spearman $\rho$	qwen3:4b	RSR-Core	0.707529	0.582668	0.124861
spearman	Spearman $\rho$	qwen3:4b	Random_access_Retrieval-5	0.441995	0.600681	-0.158686
spearman	Spearman $\rho$	qwen3:4b	Rankit-Askit	0.578308	0.319222	0.259086
spearman	Spearman $\rho$	qwen3:4b	Reg-Min-Rep	0.747799	0.731976	0.015823
spearman	Spearman $\rho$	qwen3:4b	Trojan-LLM	0.381611	0.136170	0.245441
spearman	Spearman $\rho$	qwen3:4b	adv_res_paper	0.290717	0.723796	-0.433079
spearman	Spearman $\rho$	qwen3:4b	auto-relate	0.390089	0.212813	0.177276
spearman	Spearman $\rho$	qwen3:4b	axolotl	0.541387	0.644820	-0.103433
spearman	Spearman $\rho$	qwen3:4b	divergent-thinking	0.334130	0.083770	0.250360
spearman	Spearman $\rho$	qwen3:4b	eff-approx-query	0.468192	0.397234	0.070958
spearman	Spearman $\rho$	qwen3:4b	exp-ranking	0.278298	-0.127737	0.406036
spearman	Spearman $\rho$	qwen3:4b	fairRQ	0.327082	0.720653	-0.393571
spearman	Spearman $\rho$	qwen3:4b	local-stab-ranking	0.512604	0.137051	0.375553
spearman	Spearman $\rho$	qwen3:4b	mm-mlp	0.647786	0.560321	0.087465
spearman	Spearman $\rho$	qwen3:4b	multi-agent-collab	0.446604	0.026136	0.420467
spearman	Spearman $\rho$	qwen3:4b	query-refine	0.622988	0.490861	0.132126
spearman	Spearman $\rho$	qwen3:4b	ranked-ret	0.387764	0.459467	-0.071702
spearman	Spearman $\rho$	qwen3:4b	reg-ratio	0.603964	0.830574	-0.226610
spearman	Spearman $\rho$	qwen3:4b	requal	0.639570	0.260674	0.378896
spearman	Spearman $\rho$	qwen3:4b	shapley	0.775077	0.797021	-0.021944
spearman	Spearman $\rho$	qwen3:4b	synthesize-score	0.745580	0.694571	0.051009
spearman	Spearman $\rho$	qwen3:4b	uncertainty-LLM	0.311483	0.257246	0.054238
spearman	Spearman $\rho$	qwen3:4b	unf-prms	0.628545	0.626640	0.001905
spearman	Spearman $\rho$	phi3:medium	AFD	0.499478	0.404016	0.095462
spearman	Spearman $\rho$	phi3:medium	AlgorithmicCollectiveAction	0.552644	0.000139	0.552504
spearman	Spearman $\rho$	phi3:medium	Corba-LLM	0.399009	0.409614	-0.010604
spearman	Spearman $\rho$	phi3:medium	DyLAN	0.715267	0.391669	0.323599
spearman	Spearman $\rho$	phi3:medium	Dynamic-role-MA-LLM	0.526363	0.335613	0.190750
spearman	Spearman $\rho$	phi3:medium	Dynamic_Necklace_Splitting	0.790501	0.559536	0.230966
spearman	Spearman $\rho$	phi3:medium	Efficient-MM-Algo	-0.357101	-0.329856	-0.027245
spearman	Spearman $\rho$	phi3:medium	FCM_SIGMOD_CRV	0.542885	0.488765	0.054120
spearman	Spearman $\rho$	phi3:medium	Fair-Prompt-LLM	0.386500	0.203920	0.182579
spearman	Spearman $\rho$	phi3:medium	FairSetCover	0.427104	0.400078	0.027026
spearman	Spearman $\rho$	phi3:medium	Fair_Epsilon_Net	0.243731	0.154307	0.089424
spearman	Spearman $\rho$	phi3:medium	Fairness-Expo-Rankings	0.439163	-0.015548	0.454710
